"carat","cut","color","depth","price","x","y","z"
0.86,"Premium","F",59.3,2818,6.36,6.22,3.73
0.8,"Ideal","H",61,2818,6.07,6,3.68
0.7,"Ideal","E",62.9,2818,5.66,5.61,3.54
0.7,"Premium","E",59.6,2818,5.91,5.83,3.5
0.7,"Premium","F",61.8,2818,5.69,5.64,3.5
0.7,"Premium","E",62.7,2818,5.68,5.64,3.55
1,"Fair","H",65.3,2818,6.34,6.12,4.08
0.72,"Very Good","G",63.8,2819,5.64,5.68,3.61
0.72,"Ideal","H",62.3,2819,5.73,5.77,3.58
0.7,"Good","F",59.7,2819,5.76,5.79,3.45
0.86,"Good","F",64.3,2819,5.97,5.95,3.83
0.71,"Ideal","G",62.9,2820,5.66,5.69,3.57
0.75,"Ideal","E",62,2821,5.8,5.78,3.59
0.73,"Premium","E",61.6,2821,5.77,5.73,3.54
0.53,"Ideal","E",61.9,2821,5.2,5.21,3.22
0.73,"Premium","E",61.3,2821,5.83,5.76,3.55
0.73,"Good","E",63.6,2821,5.72,5.7,3.63
0.73,"Premium","E",59.6,2821,5.92,5.85,3.51
0.73,"Premium","E",62.2,2821,5.77,5.68,3.56
0.73,"Premium","D",61.7,2821,5.84,5.82,3.6
0.73,"Very Good","E",63.2,2821,5.76,5.7,3.62
0.7,"Premium","E",60.8,2822,5.74,5.71,3.48
0.72,"Premium","E",60.3,2822,5.84,5.8,3.51
0.72,"Premium","E",60.9,2822,5.8,5.76,3.52
0.72,"Premium","E",62.4,2822,5.77,5.7,3.58
0.7,"Premium","E",60.2,2822,5.73,5.7,3.44
0.6,"Ideal","F",62,2822,5.37,5.4,3.34
0.74,"Ideal","I",60.8,2822,5.85,5.89,3.57
0.73,"Ideal","F",62.1,2822,5.75,5.78,3.58
0.71,"Premium","D",62.7,2822,5.71,5.67,3.57
0.71,"Premium","D",61.3,2822,5.75,5.73,3.52
0.7,"Premium","D",60.2,2822,5.82,5.75,3.48
0.7,"Ideal","D",60.7,2822,5.75,5.72,3.48
0.9,"Good","J",64,2822,6.04,6.03,3.86
0.71,"Ideal","D",60.2,2822,5.86,5.83,3.52
0.7,"Premium","E",61.5,2822,5.73,5.68,3.51
0.7,"Premium","E",62.6,2822,5.71,5.66,3.56
0.7,"Ideal","D",59.7,2822,5.82,5.77,3.46
0.7,"Good","E",61.4,2822,5.71,5.66,3.49
0.7,"Ideal","D",62.5,2822,5.62,5.59,3.51
0.7,"Ideal","D",61.8,2822,5.73,5.63,3.51
0.7,"Premium","E",60.7,2822,5.72,5.68,3.46
0.7,"Premium","F",60.6,2822,5.8,5.72,3.49
0.7,"Ideal","D",61.4,2822,5.75,5.71,3.52
0.79,"Very Good","D",62.8,2823,5.86,5.9,3.69
0.9,"Good","I",63.8,2823,6.06,6.13,3.89
0.71,"Premium","E",62.3,2823,5.71,5.66,3.54
0.61,"Ideal","E",61.3,2823,5.51,5.59,3.4
0.9,"Fair","H",65.8,2823,6.05,5.98,3.96
0.71,"Ideal","E",60.5,2823,5.77,5.73,3.47
0.71,"Premium","D",61.2,2824,5.74,5.69,3.5
0.77,"Ideal","I",62.1,2824,5.84,5.86,3.63
0.74,"Good","E",63.1,2824,5.73,5.75,3.62
0.82,"Ideal","F",62.4,2824,6.02,5.97,3.74
0.82,"Premium","E",60.8,2824,6.05,6.03,3.67
0.71,"Premium","G",62.2,2825,5.73,5.66,3.54
0.83,"Premium","H",60,2825,6.08,6.05,3.64
0.73,"Very Good","G",62,2825,5.75,5.8,3.58
0.83,"Premium","H",62.5,2825,6.02,5.95,3.74
1.17,"Premium","J",60.2,2825,6.9,6.83,4.13
0.91,"Fair","H",61.3,2825,6.24,6.19,3.81
0.73,"Premium","E",62.6,2826,5.75,5.68,3.58
0.7,"Good","E",57.2,2826,5.94,5.88,3.38
0.9,"Premium","I",62.2,2826,6.11,6.07,3.79
0.7,"Premium","E",62.2,2826,5.66,5.6,3.5
0.7,"Very Good","D",63.3,2826,5.6,5.58,3.54
0.7,"Premium","E",59.4,2826,5.78,5.74,3.42
0.9,"Very Good","I",63.5,2826,6.17,6.07,3.88
0.78,"Premium","F",60.8,2826,5.97,5.94,3.62
0.96,"Ideal","F",60.7,2826,6.41,6.37,3.88
0.7,"Very Good","D",62.3,2827,5.67,5.7,3.54
0.72,"Good","D",64,2827,5.68,5.7,3.64
0.79,"Premium","H",62.6,2827,5.96,5.9,3.71
0.7,"Ideal","H",61.6,2827,5.69,5.74,3.52
0.7,"Ideal","H",62.3,2827,5.66,5.7,3.54
0.7,"Ideal","D",60.6,2828,5.74,5.77,3.49
1.01,"Premium","H",61.6,2828,6.39,6.31,3.91
0.72,"Premium","F",62.2,2829,5.75,5.7,3.56
0.8,"Good","E",63.7,2829,5.91,5.87,3.75
0.59,"Ideal","E",62,2829,5.36,5.38,3.33
0.72,"Ideal","F",61.7,2829,5.77,5.74,3.55
0.75,"Premium","E",61.9,2829,5.88,5.82,3.62
0.8,"Premium","E",60.2,2829,6.05,6.01,3.63
0.71,"Very Good","E",62.7,2830,5.65,5.7,3.56
0.77,"Very Good","H",61.7,2830,5.84,5.89,3.62
0.97,"Ideal","F",60.7,2830,6.41,6.43,3.9
0.53,"Ideal","F",60.9,2830,5.23,5.29,3.19
0.53,"Ideal","F",61.8,2830,5.16,5.19,3.2
0.8,"Ideal","I",62.1,2830,5.94,5.99,3.7
0.9,"Premium","G",60.6,2830,6.21,6.13,3.74
0.76,"Very Good","E",60.8,2831,5.89,5.98,3.61
0.72,"Ideal","E",62.3,2831,5.7,5.76,3.57
0.75,"Ideal","E",61.4,2831,5.82,5.87,3.59
0.72,"Premium","E",62.1,2831,5.73,5.76,3.57
0.79,"Ideal","G",61.8,2831,5.93,5.91,3.66
0.72,"Very Good","F",62.5,2832,5.71,5.75,3.58
0.91,"Very Good","I",62.8,2832,6.15,6.18,3.87
0.71,"Premium","G",62.1,2832,5.75,5.65,3.54
0.81,"Premium","G",63,2832,5.87,5.81,3.68
0.82,"Ideal","H",62.5,2832,5.91,5.97,3.71
0.71,"Premium","F",62.2,2832,5.72,5.66,3.54
0.9,"Good","J",64.3,2832,6.05,6.01,3.88
0.8,"Very Good","I",62,2833,5.86,5.95,3.66
0.56,"Very Good","E",61,2833,5.28,5.34,3.24
0.7,"Very Good","D",59.6,2833,5.77,5.8,3.45
0.7,"Ideal","D",61,2833,5.74,5.76,3.51
0.61,"Ideal","F",61.7,2833,5.45,5.48,3.37
0.85,"Ideal","H",62.5,2833,6.02,6.07,3.78
0.7,"Ideal","F",60.7,2833,5.73,5.75,3.49
0.8,"Ideal","G",62.2,2834,5.94,5.87,3.67
0.8,"Ideal","H",62.8,2834,5.91,5.87,3.7
0.51,"Very Good","D",59.9,2834,5.16,5.19,3.1
0.53,"Ideal","F",61.4,2834,5.2,5.23,3.2
0.78,"Ideal","I",61.8,2834,5.92,5.95,3.67
0.9,"Very Good","J",63.4,2834,6.17,6.14,3.9
0.9,"Fair","G",65.3,2834,6.07,6,3.94
0.77,"Ideal","E",60.7,2834,6.01,5.95,3.63
0.73,"Ideal","F",61.2,2835,5.89,5.81,3.58
0.63,"Ideal","F",61.9,2835,5.47,5.51,3.4
0.7,"Ideal","E",61.5,2835,5.7,5.75,3.52
0.72,"Ideal","E",62.8,2835,5.71,5.73,3.59
0.72,"Ideal","E",61,2835,5.78,5.8,3.53
0.75,"Premium","F",59.6,2835,6.04,5.94,3.57
0.82,"Very Good","H",60.7,2836,6.04,6.06,3.67
0.71,"Good","E",62.8,2836,5.6,5.65,3.53
0.7,"Premium","E",62.6,2837,5.69,5.66,3.55
0.7,"Ideal","E",61.8,2837,5.74,5.69,3.53
0.71,"Ideal","F",59.8,2838,5.86,5.82,3.49
0.76,"Very Good","H",60.9,2838,5.92,5.94,3.61
0.82,"Fair","F",64.9,2838,5.83,5.79,3.77
0.72,"Premium","F",58.8,2838,5.91,5.89,3.47
0.7,"Premium","F",62.3,2838,5.72,5.64,3.54
0.7,"Premium","F",61.7,2838,5.69,5.63,3.49
0.7,"Premium","G",62.6,2838,5.73,5.64,3.56
0.7,"Premium","F",59.4,2838,5.83,5.79,3.45
0.7,"Very Good","E",63.5,2838,5.53,5.49,3.5
0.7,"Premium","F",60.9,2838,5.71,5.66,3.46
0.7,"Premium","F",59.5,2838,5.85,5.75,3.45
0.7,"Premium","G",63,2838,5.64,5.57,3.53
0.74,"Very Good","E",60,2839,5.85,5.89,3.52
0.71,"Ideal","F",61.5,2839,5.74,5.71,3.52
0.7,"Ideal","F",61.6,2839,5.75,5.72,3.53
0.71,"Ideal","F",62.1,2839,5.82,5.68,3.57
0.71,"Premium","F",59.1,2839,5.84,5.81,3.44
0.71,"Premium","F",59,2839,5.82,5.8,3.43
0.71,"Premium","F",60.5,2839,5.75,5.72,3.47
0.7,"Ideal","F",62.4,2839,5.73,5.71,3.57
0.73,"Ideal","G",61.8,2839,5.8,5.82,3.59
0.7,"Ideal","E",62.1,2839,5.69,5.72,3.54
0.7,"Ideal","G",61.3,2839,5.71,5.74,3.51
0.71,"Premium","G",60.3,2839,5.82,5.78,3.5
0.71,"Premium","F",59.2,2839,5.87,5.82,3.46
0.79,"Premium","G",59.3,2839,6.09,6.01,3.59
0.71,"Premium","F",62.7,2839,5.7,5.62,3.55
0.77,"Very Good","H",61,2840,5.9,5.87,3.59
0.75,"Very Good","F",59.8,2840,5.85,5.92,3.52
0.7,"Ideal","F",61,2840,5.75,5.8,3.52
0.71,"Premium","F",59.3,2840,5.88,5.82,3.47
0.92,"Ideal","D",61.9,2840,6.27,6.2,3.86
0.83,"Premium","F",61.4,2840,6.08,6.04,3.72
0.7,"Premium","H",59.2,2840,5.87,5.78,3.45
0.73,"Premium","F",60.3,2841,5.9,5.87,3.55
0.71,"Very Good","D",63.4,2841,5.69,5.61,3.58
0.73,"Very Good","D",63.9,2841,5.66,5.71,3.63
0.82,"Ideal","F",61.7,2841,6,6.12,3.74
0.82,"Ideal","F",62.3,2841,5.96,6.02,3.73
0.82,"Very Good","F",59.7,2841,6.12,6.14,3.66
0.52,"Ideal","F",61.2,2841,5.19,5.21,3.18
1,"Premium","F",58.9,2841,6.6,6.55,3.87
0.95,"Fair","G",66.7,2841,6.16,6.03,4.06
0.73,"Ideal","D",61.4,2841,5.76,5.8,3.55
0.73,"Premium","F",59.9,2841,5.87,5.77,3.5
0.73,"Premium","G",61.4,2841,5.82,5.77,3.56
0.8,"Ideal","I",62.6,2842,5.92,5.96,3.72
0.7,"Premium","F",58.7,2842,5.8,5.72,3.38
0.7,"Very Good","E",60.2,2843,5.71,5.75,3.45
0.7,"Very Good","E",62.7,2843,5.65,5.67,3.55
0.71,"Very Good","E",59.4,2843,5.76,5.82,3.44
0.81,"Very Good","F",63.2,2843,5.91,5.92,3.74
0.71,"Very Good","D",61.5,2843,5.73,5.79,3.54
0.73,"Ideal","G",61.3,2843,5.81,5.84,3.57
0.73,"Very Good","F",61.8,2843,5.73,5.79,3.56
0.72,"Ideal","E",62,2843,5.71,5.74,3.55
0.81,"Ideal","F",62.1,2843,5.91,5.95,3.68
0.71,"Ideal","G",60.7,2843,5.81,5.78,3.52
0.73,"Very Good","E",57.7,2844,5.92,5.96,3.43
0.7,"Very Good","E",62,2844,5.65,5.68,3.51
1.01,"Ideal","I",61.5,2844,6.45,6.46,3.97
1.01,"Good","I",63.1,2844,6.35,6.39,4.02
0.79,"Ideal","H",62.5,2844,5.91,5.93,3.7
0.7,"Very Good","E",61.8,2845,5.65,5.68,3.5
0.7,"Very Good","E",58.9,2845,5.83,5.85,3.44
0.8,"Good","H",63.4,2845,5.92,5.82,3.72
1.27,"Premium","H",59.3,2845,7.12,7.05,4.2
0.79,"Ideal","D",61.5,2846,5.96,5.91,3.65
0.72,"Very Good","F",60.2,2846,5.79,5.84,3.5
0.73,"Ideal","H",61.6,2846,5.79,5.84,3.58
1.01,"Fair","H",65.4,2846,6.3,6.26,4.11
1.01,"Good","H",64.2,2846,6.25,6.18,3.99
0.73,"Ideal","E",59.1,2846,5.92,5.95,3.51
0.7,"Ideal","E",61.6,2846,5.71,5.76,3.53
0.7,"Good","F",59.1,2846,5.76,5.84,3.43
0.77,"Premium","E",62.9,2846,5.84,5.79,3.66
0.77,"Premium","G",61.3,2846,5.91,5.81,3.59
0.77,"Premium","G",61.4,2846,5.94,5.89,3.63
0.84,"Very Good","H",61.2,2847,6.1,6.12,3.74
0.72,"Ideal","E",60.3,2847,5.83,5.85,3.52
0.76,"Premium","D",61.1,2847,5.93,5.88,3.61
0.7,"Very Good","G",62.9,2848,5.61,5.68,3.55
0.54,"Ideal","D",61.5,2848,5.25,5.29,3.24
0.75,"Fair","D",64.6,2848,5.74,5.72,3.7
0.79,"Good","E",64.1,2849,5.86,5.84,3.75
0.74,"Very Good","E",63.1,2849,5.75,5.73,3.62
0.7,"Very Good","E",61,2850,5.74,5.77,3.51
0.7,"Ideal","F",60.8,2850,5.69,5.79,3.49
0.75,"Ideal","J",61.5,2850,5.83,5.87,3.6
1.2,"Very Good","H",63.1,2850,6.75,6.67,4.23
0.8,"Very Good","F",63.4,2851,5.89,5.82,3.71
0.66,"Ideal","D",62.1,2851,5.54,5.57,3.45
0.87,"Very Good","F",61,2851,6.22,6.07,3.75
0.86,"Premium","H",62.7,2851,6.04,5.98,3.77
0.74,"Ideal","F",61,2851,5.85,5.81,3.56
0.58,"Very Good","E",60.6,2852,5.37,5.43,3.27
0.78,"Ideal","I",61.5,2852,5.88,5.92,3.63
0.74,"Ideal","G",61.3,2852,5.85,5.86,3.59
0.73,"Ideal","E",62.7,2852,5.7,5.79,3.6
0.91,"Very Good","I",63.5,2852,6.12,6.07,3.87
0.71,"Premium","F",62.6,2853,5.67,5.7,3.56
0.71,"Good","G",63.5,2853,5.64,5.66,3.59
0.79,"Ideal","D",62.8,2853,5.9,5.85,3.69
0.79,"Premium","D",60,2853,6.07,6.03,3.63
0.71,"Premium","E",62.7,2853,5.73,5.66,3.57
0.82,"Premium","I",61.9,2853,5.99,5.97,3.7
0.78,"Very Good","H",61.9,2854,5.87,5.95,3.66
0.7,"Very Good","E",62.4,2854,5.64,5.7,3.54
1.12,"Premium","H",59.1,2854,6.78,6.75,4
0.73,"Premium","E",62,2854,5.86,5.76,3.6
0.91,"Fair","J",64.4,2854,6.06,6.03,3.89
0.91,"Fair","J",65.4,2854,6.04,6,3.94
0.91,"Good","J",64.2,2854,6.12,6.09,3.92
0.91,"Fair","H",65.8,2854,6.04,6.01,3.96
0.7,"Premium","E",58.4,2854,5.91,5.83,3.43
0.68,"Premium","F",61.7,2854,5.67,5.64,3.49
0.73,"Very Good","F",62.5,2855,5.7,5.75,3.58
1.03,"Good","J",63.6,2855,6.38,6.29,4.03
0.74,"Premium","D",62.4,2855,5.8,5.74,3.6
0.98,"Fair","E",53.3,2855,6.82,6.74,3.61
1.02,"Fair","I",53,2856,6.84,6.77,3.66
1,"Fair","G",67.8,2856,5.96,5.9,4.02
1.02,"Ideal","H",61.6,2856,6.49,6.43,3.98
0.6,"Ideal","F",60.8,2856,5.44,5.49,3.32
0.8,"Ideal","G",61.6,2856,5.97,6.01,3.69
0.97,"Ideal","F",60.7,2856,6.43,6.41,3.9
1,"Fair","I",67.9,2856,6.19,6.03,4.15
0.26,"Ideal","E",62.3,556,4.05,4.08,2.53
0.26,"Ideal","E",62.1,556,4.09,4.12,2.55
0.36,"Ideal","H",61.9,556,4.57,4.59,2.83
0.34,"Good","G",57.5,556,4.6,4.66,2.66
0.34,"Good","E",63.3,556,4.44,4.47,2.82
0.34,"Good","E",63.5,556,4.44,4.47,2.83
0.34,"Good","E",63.4,556,4.44,4.46,2.82
0.34,"Very Good","G",59.6,556,4.54,4.56,2.71
0.34,"Ideal","E",62.2,556,4.47,4.5,2.79
0.32,"Good","E",64.1,556,4.34,4.37,2.79
0.31,"Ideal","I",61.6,557,4.36,4.41,2.7
0.31,"Ideal","I",61.3,557,4.36,4.38,2.68
0.31,"Ideal","I",62.3,557,4.37,4.4,2.73
0.31,"Ideal","I",62,557,4.37,4.4,2.72
0.31,"Ideal","I",62.7,557,4.33,4.35,2.72
0.31,"Ideal","I",62.2,557,4.36,4.38,2.72
0.31,"Ideal","G",62.2,557,4.32,4.35,2.7
0.31,"Ideal","H",61.6,557,4.35,4.37,2.69
0.31,"Ideal","H",61.8,557,4.33,4.37,2.69
0.33,"Premium","G",59.4,557,4.52,4.5,2.68
0.33,"Premium","F",62.3,557,4.43,4.4,2.75
0.33,"Premium","G",62.6,557,4.42,4.4,2.76
0.33,"Ideal","G",61.9,557,4.45,4.41,2.74
0.33,"Premium","F",63,557,4.42,4.4,2.78
0.33,"Premium","J",62.8,557,4.41,4.38,2.76
0.33,"Premium","J",61.5,557,4.46,4.39,2.72
0.33,"Ideal","J",62.1,557,4.44,4.41,2.75
0.33,"Ideal","I",63,557,4.39,4.37,2.76
0.33,"Good","I",63.6,557,4.43,4.4,2.81
0.33,"Premium","I",60.4,557,4.54,4.5,2.73
1,"Fair","H",66.1,2856,6.21,5.97,4.04
0.77,"Premium","F",60.8,2856,5.92,5.86,3.58
0.77,"Premium","F",61,2856,5.94,5.9,3.61
0.7,"Good","E",60.1,2857,5.68,5.71,3.42
0.9,"Very Good","G",63.1,2857,6.08,6.02,3.82
0.72,"Ideal","E",62.3,2857,5.76,5.7,3.57
0.9,"Premium","I",61.9,2857,6.2,6.14,3.82
0.72,"Premium","E",62.1,2857,5.76,5.73,3.57
0.7,"Ideal","G",62.1,2858,5.63,5.71,3.52
0.81,"Very Good","F",61.3,2858,6.02,6.05,3.7
0.81,"Very Good","F",61.7,2858,6,6.05,3.72
0.71,"Premium","E",61,2858,5.76,5.69,3.49
0.7,"Premium","E",61.4,2858,5.73,5.7,3.51
0.71,"Premium","E",61.5,2858,5.76,5.68,3.52
0.71,"Very Good","E",63.5,2858,5.68,5.59,3.58
0.92,"Premium","J",62.9,2858,6.22,6.18,3.9
0.76,"Ideal","E",62.7,2858,5.88,5.83,3.67
0.73,"Ideal","D",61.5,2858,5.84,5.8,3.58
0.71,"Premium","D",60.4,2858,5.74,5.72,3.46
0.7,"Good","E",63.6,2858,5.61,5.58,3.56
0.9,"Fair","G",64.5,2858,6.06,6,3.89
0.71,"Fair","D",56.9,2858,5.89,5.84,3.34
0.7,"Ideal","D",61,2859,5.76,5.74,3.51
0.7,"Premium","D",62.4,2859,5.72,5.66,3.55
0.77,"Premium","F",60.9,2859,5.91,5.88,3.59
0.71,"Ideal","G",61.5,2859,5.74,5.78,3.54
0.7,"Premium","D",59.6,2859,5.8,5.77,3.45
0.75,"Fair","F",55.8,2859,6.09,5.98,3.37
0.83,"Premium","E",59.2,2859,6.17,6.12,3.64
0.71,"Very Good","F",61.3,2860,5.68,5.73,3.5
0.9,"Very Good","J",63.6,2860,6.07,6.1,3.87
0.6,"Ideal","E",61.9,2860,5.41,5.44,3.35
0.71,"Premium","D",62.9,2860,5.66,5.6,3.54
0.53,"Ideal","F",61.4,2860,5.23,5.2,3.2
0.71,"Premium","D",60.7,2861,5.95,5.78,3.56
0.62,"Ideal","G",61.6,2861,5.45,5.48,3.37
0.62,"Ideal","G",61.6,2861,5.48,5.51,3.38
0.9,"Premium","I",63,2861,6.09,6.01,3.81
0.62,"Fair","F",60.1,2861,5.53,5.56,3.33
0.82,"Premium","E",61.7,2861,6.01,5.98,3.7
0.66,"Premium","D",61,2861,5.67,5.57,3.43
0.7,"Very Good","D",62.5,2862,5.67,5.72,3.56
0.8,"Very Good","F",62.6,2862,5.9,5.92,3.7
0.8,"Very Good","D",62.5,2862,5.88,5.92,3.69
0.79,"Premium","F",62.3,2862,5.97,5.91,3.7
0.71,"Very Good","F",63.2,2862,5.65,5.61,3.56
0.7,"Ideal","H",61.1,2862,5.71,5.74,3.5
0.7,"Very Good","E",58.7,2862,5.73,5.69,3.35
0.79,"Premium","H",60,2862,6.07,5.99,3.64
0.7,"Premium","E",59.5,2862,5.82,5.77,3.45
1.22,"Premium","E",60.9,2862,6.93,6.88,4.21
1.01,"Fair","E",67.6,2862,6.21,6.11,4.18
0.73,"Premium","E",62.5,2862,5.78,5.64,3.59
0.91,"Good","I",64.3,2863,6.05,6.09,3.9
0.71,"Ideal","D",60.8,2863,5.8,5.77,3.52
0.83,"Premium","G",62.3,2863,6.01,5.97,3.73
0.84,"Premium","F",62.3,2863,6.06,6.01,3.76
0.71,"Premium","D",61,2863,5.82,5.75,3.53
0.71,"Premium","D",59.7,2863,5.82,5.8,3.47
0.71,"Premium","D",61.7,2863,5.8,5.68,3.54
0.71,"Ideal","D",61.7,2863,5.75,5.7,3.53
0.71,"Premium","D",61.4,2863,5.79,5.75,3.54
0.71,"Premium","D",60.6,2863,5.79,5.77,3.5
0.91,"Premium","J",59.5,2863,6.4,6.18,3.74
0.9,"Premium","J",59.8,2863,6.24,6.21,3.72
0.71,"Premium","H",61.5,2863,5.74,5.68,3.51
0.71,"Premium","E",59.1,2863,5.84,5.8,3.44
0.72,"Ideal","F",59.5,2863,5.91,5.86,3.5
0.72,"Premium","E",60.9,2863,5.78,5.74,3.51
0.71,"Ideal","E",61,2863,5.79,5.75,3.52
0.81,"Ideal","E",60.3,2864,6.07,6.04,3.65
0.83,"Very Good","I",61.6,2865,6.05,6.07,3.73
0.73,"Premium","D",60.8,2865,5.87,5.81,3.55
0.56,"Very Good","D",62,2866,5.25,5.3,3.27
0.56,"Very Good","D",61.8,2866,5.27,5.31,3.27
0.71,"Ideal","E",62.2,2866,5.74,5.7,3.56
0.7,"Ideal","H",62.3,2866,5.66,5.7,3.54
0.96,"Premium","I",61.3,2866,6.39,6.3,3.89
0.71,"Very Good","H",62.9,2867,5.67,5.69,3.57
0.7,"Ideal","D",62.4,2867,5.68,5.61,3.52
0.71,"Ideal","H",60.4,2867,5.78,5.81,3.5
0.8,"Premium","H",61.2,2867,6.05,5.98,3.68
0.95,"Premium","F",58.4,2867,6.49,6.41,3.77
0.82,"Ideal","F",62.3,2867,5.99,5.95,3.72
0.52,"Ideal","F",61.2,2867,5.21,5.19,3.18
0.82,"Ideal","F",61.7,2867,6.12,6,3.74
0.82,"Ideal","F",62.3,2867,6.02,5.96,3.73
0.82,"Premium","F",59.7,2867,6.14,6.12,3.66
0.8,"Ideal","G",61.3,2867,5.96,5.91,3.64
0.96,"Fair","F",68.2,2867,6.07,5.88,4.1
0.72,"Ideal","I",62.4,2868,5.72,5.75,3.58
0.62,"Ideal","G",60.5,2868,5.52,5.56,3.35
0.79,"Premium","E",61,2868,5.96,5.9,3.62
0.75,"Very Good","E",63.1,2868,5.78,5.7,3.62
1.08,"Premium","D",61.9,2869,6.55,6.48,4.03
0.72,"Ideal","E",60.8,2869,5.77,5.84,3.53
0.62,"Ideal","G",61.8,2869,5.43,5.47,3.37
0.73,"Ideal","G",61.3,2869,5.84,5.81,3.57
0.72,"Ideal","H",60.9,2869,5.79,5.77,3.52
0.52,"Premium","F",61.8,2870,5.16,5.13,3.18
0.83,"Ideal","E",62.2,2870,6,6.05,3.75
0.64,"Premium","E",62.1,2870,5.56,5.51,3.44
0.8,"Ideal","G",62.5,2870,5.94,5.9,3.7
0.74,"Ideal","H",62.1,2870,5.77,5.83,3.6
0.72,"Ideal","F",61.5,2870,5.72,5.79,3.54
0.82,"Ideal","H",59.5,2870,6.12,6.09,3.63
0.73,"Premium","E",61.3,2870,5.81,5.78,3.55
1.04,"Premium","I",61.6,2870,6.47,6.45,3.98
0.73,"Very Good","E",61.3,2871,5.76,5.83,3.55
0.73,"Good","E",63.6,2871,5.7,5.72,3.63
0.9,"Premium","J",62.8,2871,6.13,6.03,3.82
0.75,"Ideal","I",61.8,2871,5.83,5.85,3.61
0.79,"Ideal","G",62.6,2871,5.91,5.95,3.71
0.7,"Good","D",62.5,2872,5.59,5.62,3.51
0.75,"Very Good","D",60.7,2872,5.87,5.92,3.58
1.02,"Ideal","I",61.7,2872,6.44,6.49,3.99
0.7,"Very Good","G",59,2872,5.79,5.81,3.42
0.7,"Ideal","D",61.8,2872,5.63,5.73,3.51
0.7,"Good","E",61.4,2872,5.66,5.71,3.49
0.7,"Ideal","D",61.4,2872,5.71,5.75,3.52
0.7,"Ideal","D",60.7,2872,5.72,5.75,3.48
0.7,"Very Good","D",60.2,2872,5.75,5.82,3.48
0.72,"Very Good","E",58.3,2872,5.89,5.94,3.45
0.74,"Ideal","E",62.3,2872,5.74,5.78,3.59
0.84,"Good","G",65.1,2872,5.88,5.97,3.86
0.76,"Very Good","F",62,2873,5.8,5.86,3.62
0.77,"Very Good","E",63.2,2873,5.8,5.84,3.68
0.76,"Ideal","E",62.8,2873,5.78,5.82,3.64
1,"Ideal","I",61.7,2873,6.45,6.41,3.97
1,"Fair","H",65.5,2873,6.14,6.07,4
0.9,"Fair","I",65.7,2873,6.03,6,3.95
0.9,"Premium","J",61.8,2873,6.16,6.13,3.8
0.9,"Good","J",64,2873,6,5.96,3.83
0.9,"Fair","I",65.3,2873,5.98,5.94,3.89
0.9,"Fair","I",65.8,2873,6.01,5.96,3.94
0.9,"Premium","J",60.9,2873,6.26,6.22,3.8
0.78,"Premium","F",62.6,2874,5.91,5.82,3.67
0.71,"Premium","D",61.2,2874,5.69,5.74,3.5
0.7,"Premium","F",59,2874,5.79,5.77,3.41
0.7,"Premium","F",60.8,2874,5.71,5.67,3.46
0.7,"Premium","G",61.8,2874,5.67,5.63,3.49
0.7,"Ideal","F",61,2874,5.77,5.73,3.51
0.7,"Ideal","F",61.6,2874,5.75,5.71,3.53
0.7,"Ideal","F",62.4,2874,5.69,5.65,3.54
0.7,"Premium","G",62.9,2874,5.68,5.61,3.55
1,"Fair","H",67.7,2875,6.11,5.98,4.09
0.77,"Ideal","H",62.4,2875,5.84,5.9,3.66
1,"Fair","J",65.5,2875,6.3,6.25,4.11
1,"Fair","I",66.3,2875,6.08,6.03,4.01
1,"Fair","H",69.5,2875,6.17,6.1,4.26
0.73,"Premium","E",62.6,2876,5.68,5.75,3.58
0.79,"Premium","E",60.6,2876,6.04,5.98,3.64
0.72,"Very Good","H",62.2,2877,5.74,5.76,3.57
0.71,"Ideal","E",62.4,2877,5.75,5.7,3.57
0.74,"Ideal","G",62.3,2877,5.8,5.83,3.62
0.7,"Good","H",62.7,2877,5.6,5.66,3.53
0.7,"Good","F",59.1,2877,5.82,5.86,3.44
0.79,"Very Good","F",62.8,2878,5.86,5.89,3.69
0.79,"Very Good","F",62.7,2878,5.82,5.89,3.67
0.79,"Very Good","D",59.7,2878,6,6.07,3.6
0.71,"Ideal","I",61.5,2878,5.76,5.78,3.55
0.79,"Ideal","F",62.8,2878,5.88,5.9,3.7
0.73,"Very Good","F",61.4,2879,5.81,5.86,3.58
0.63,"Premium","E",60.3,2879,5.55,5.53,3.34
0.7,"Premium","F",60.4,2879,5.73,5.7,3.45
0.71,"Premium","F",62.7,2879,5.71,5.67,3.57
0.84,"Ideal","G",61,2879,6.13,6.1,3.73
0.84,"Ideal","G",62.3,2879,6.08,6.03,3.77
1.02,"Ideal","J",60.3,2879,6.53,6.5,3.93
0.72,"Fair","F",56.9,2879,5.93,5.77,3.33
0.72,"Ideal","F",62,2879,5.76,5.73,3.56
0.92,"Very Good","J",58.7,2880,6.34,6.43,3.75
0.74,"Very Good","D",63.9,2880,5.72,5.74,3.66
0.7,"Ideal","H",62,2881,5.74,5.71,3.55
0.71,"Very Good","E",60,2881,5.84,5.83,3.5
1.05,"Premium","H",62,2881,6.5,6.47,4.02
0.7,"Very Good","H",62.8,2882,5.62,5.65,3.54
0.54,"Ideal","F",61.8,2882,5.23,5.26,3.24
0.73,"Premium","F",59.9,2882,5.87,5.84,3.51
0.88,"Fair","F",56.6,2882,6.39,6.32,3.6
