carat,cut,color,depth,price,x,y,z
2.01,Ideal,G,60.9,17609,8.16,8.19,4.98
2.01,Ideal,H,62.1,14725,8.11,8.08,5.03
2.01,Ideal,I,62.1,12338,8.07,8.03,5.0
2.01,Ideal,I,62.9,13574,8.06,8.03,5.06
2.01,Ideal,G,61.4,18607,8.16,8.09,4.99
2.01,Ideal,I,66.7,15729,7.75,7.65,5.14
2.01,Ideal,I,62.3,15680,8.04,8.08,5.02
2.01,Ideal,E,62.1,13387,8.0,7.88,4.93
2.0,Ideal,I,62.8,15043,8.04,7.95,5.02
2.0,Ideal,F,60.3,10494,8.16,8.27,4.94
2.0,Ideal,I,62.0,17607,8.04,7.99,4.97
2.0,Ideal,H,62.4,15451,8.03,7.94,4.99
2.0,Ideal,I,62.0,17889,8.04,7.99,4.97
2.0,Ideal,J,61.0,14323,8.08,8.13,4.94
2.0,Ideal,I,62.9,15218,8.08,7.95,5.05
2.0,Ideal,H,62.4,15829,8.03,7.94,4.99
2.0,Ideal,F,62.9,17534,7.94,8.01,5.02
2.0,Ideal,F,62.0,17871,8.1,8.03,5.0
2.0,Ideal,F,60.3,10685,8.27,8.16,4.94
2.0,Ideal,I,59.8,11255,8.28,8.18,4.92
2.0,Ideal,G,62.3,17760,8.06,7.97,4.99
2.0,Ideal,I,61.7,15092,8.0,8.13,4.98
2.0,Ideal,I,62.8,15258,8.04,7.95,5.02
2.0,Ideal,G,62.2,11988,8.13,8.0,5.02
2.0,Ideal,H,59.7,11988,8.29,8.22,4.93
2.0,Ideal,F,62.0,17710,8.03,8.1,5.0
2.0,Ideal,H,60.5,13320,8.34,8.22,5.01
2.0,Ideal,F,62.6,18172,8.08,8.01,5.04
2.0,Ideal,H,61.5,12587,8.04,8.0,4.93
2.0,Ideal,H,65.0,18604,7.9,7.79,5.11
2.0,Ideal,H,62.9,13320,8.06,7.97,5.04
2.0,Ideal,F,61.6,13351,8.16,8.1,5.01
2.0,Ideal,E,62.6,16650,8.08,8.01,5.04
2.0,Ideal,I,61.1,13921,8.07,8.11,4.94
2.0,Ideal,E,62.2,16650,8.11,8.09,5.04
2.0,Ideal,J,62.3,13263,8.03,8.06,5.01
2.0,Ideal,H,61.8,12654,8.05,8.01,4.96
2.0,Ideal,H,62.5,7204,8.05,7.98,5.01
2.0,Ideal,H,61.6,13531,8.11,8.08,4.99
2.0,Ideal,I,61.4,16407,8.05,8.11,4.96
2.0,Ideal,H,61.8,18062,8.1,8.15,5.02
2.0,Ideal,G,61.7,13675,8.11,8.07,4.99
2.0,Ideal,H,62.8,18440,8.05,8.1,5.06
2.0,Ideal,H,63.9,18440,7.92,8.0,5.1
2.0,Ideal,I,62.3,12907,8.08,8.03,5.02
2.0,Ideal,E,62.3,12210,8.04,7.94,4.98
2.0,Ideal,J,62.4,12433,8.02,8.09,5.03
1.98,Ideal,I,62.6,14581,8.04,8.1,5.05
1.98,Ideal,I,61.5,14581,8.04,8.13,4.97
1.93,Ideal,F,59.5,18306,8.1,8.13,4.83
1.92,Ideal,H,61.3,15472,8.0,8.06,4.92
1.91,Ideal,J,60.7,11447,8.01,8.09,4.89
1.91,Ideal,G,62.2,12700,7.9,7.94,4.93
1.91,Ideal,G,62.2,12816,7.94,7.9,4.93
1.9,Ideal,H,61.7,12443,7.9,7.81,4.85
1.9,Ideal,I,60.9,12165,8.0,8.06,4.89
1.89,Ideal,H,61.6,17553,7.92,7.95,4.89
1.89,Ideal,J,62.0,12674,7.93,7.98,4.93
1.87,Ideal,J,62.3,10137,7.88,7.82,4.89
1.87,Ideal,H,59.7,17761,7.98,8.04,4.78
1.87,Ideal,J,62.3,9955,7.82,7.88,4.89
1.86,Ideal,J,62.6,10312,7.95,7.87,4.95
1.85,Ideal,I,62.4,14375,7.91,7.86,4.92
1.85,Ideal,I,62.4,14245,7.91,7.86,4.92
1.84,Ideal,J,62.4,8828,7.84,7.8,4.89
1.83,Ideal,H,61.5,15032,7.87,7.81,4.82
1.83,Ideal,E,62.8,13254,7.82,7.76,4.89
1.83,Ideal,J,62.0,11406,7.84,7.9,4.88
1.82,Ideal,F,61.8,15802,7.8,7.84,4.83
1.8,Ideal,H,62.0,16683,7.84,7.78,4.84
1.8,Ideal,F,61.8,16364,7.79,7.83,4.83
1.8,Ideal,H,62.3,14968,7.76,7.79,4.84
1.8,Ideal,H,62.3,15105,7.79,7.76,4.84
1.8,Ideal,F,61.4,16340,7.86,7.82,4.81
1.8,Ideal,H,62.3,15105,7.79,7.76,4.84
1.8,Ideal,I,62.4,14959,7.77,7.8,4.86
1.8,Ideal,H,62.2,9399,7.79,7.71,4.82
1.8,Ideal,F,61.8,16513,7.83,7.79,4.83
1.8,Ideal,F,61.9,14814,7.78,7.87,4.84
1.8,Ideal,D,62.9,7862,7.77,7.74,4.88
1.79,Ideal,J,61.8,10658,7.74,7.85,4.82
1.79,Ideal,J,59.8,10108,7.87,7.91,4.72
1.79,Ideal,H,61.5,11643,7.77,7.81,4.79
1.79,Ideal,I,61.3,13908,7.86,7.81,4.8
1.78,Ideal,H,62.1,12843,7.77,7.73,4.81
1.78,Ideal,F,60.9,18128,7.85,7.88,4.79
1.77,Ideal,D,60.9,10051,7.92,7.85,4.8
1.77,Ideal,J,62.2,11150,7.77,7.73,4.82
1.77,Ideal,D,61.8,13026,7.77,7.71,4.78
1.77,Ideal,J,62.0,7771,7.78,7.74,4.81
1.76,Ideal,H,62.2,9974,7.73,7.7,4.8
1.76,Ideal,I,61.2,9714,7.79,7.76,4.76
1.76,Ideal,G,60.3,17442,7.9,7.83,4.74
1.76,Ideal,I,62.0,11722,7.74,7.71,4.79
1.76,Ideal,G,62.8,18178,7.74,7.7,4.85
1.76,Ideal,G,62.1,10896,7.69,7.77,4.8
1.76,Ideal,I,60.2,14065,7.84,7.87,4.73
1.76,Ideal,F,62.6,9659,7.69,7.64,4.8
1.76,Ideal,I,61.2,9540,7.76,7.79,4.76
1.76,Ideal,I,62.0,11616,7.71,7.74,4.79
1.75,Ideal,I,61.6,12531,7.72,7.77,4.77
1.75,Ideal,G,62.1,16803,7.73,7.69,4.79
1.75,Ideal,I,61.8,13393,7.67,7.71,4.75
1.75,Ideal,J,62.1,9663,7.71,7.66,4.77
1.75,Ideal,I,62.1,14394,7.72,7.69,4.79
1.75,Ideal,F,62.9,11113,7.71,7.59,4.81
1.75,Ideal,H,61.6,7680,7.73,7.75,4.77
1.75,Ideal,J,62.0,11609,7.7,7.73,4.78
1.75,Ideal,G,61.6,11576,7.73,7.78,4.78
1.75,Ideal,J,62.1,9890,7.74,7.69,4.79
1.75,Ideal,G,61.5,17343,7.76,7.72,4.76
1.75,Ideal,H,62.2,14033,7.66,7.71,4.79
1.75,Ideal,I,61.0,12238,7.82,7.75,4.75
1.75,Ideal,H,61.5,7409,7.78,7.75,4.78
1.75,Ideal,J,63.3,8840,7.63,7.57,4.81
1.75,Ideal,G,62.6,16783,7.72,7.65,4.81
1.75,Ideal,I,61.0,12127,7.75,7.82,4.75
1.75,Ideal,H,61.5,7276,7.75,7.78,4.78
1.74,Ideal,E,62.3,10085,7.8,7.7,4.83
1.74,Ideal,I,61.8,15189,7.69,7.73,4.77
1.74,Ideal,J,62.1,9208,7.73,7.69,4.79
1.74,Ideal,D,59.7,9880,7.9,7.84,4.7
1.74,Ideal,F,62.4,14775,7.68,7.64,4.78
1.74,Ideal,I,61.6,8896,7.67,7.74,4.75
1.74,Ideal,H,61.5,13761,7.79,7.73,4.77
1.74,Ideal,G,62.9,16316,7.68,7.64,4.82
1.74,Ideal,G,61.7,16316,7.72,7.68,4.75
1.74,Ideal,J,61.1,11194,7.85,7.79,4.78
1.74,Ideal,D,64.5,12361,7.56,7.54,4.87
1.74,Ideal,H,61.9,12605,7.71,7.74,4.78
1.74,Ideal,E,62.2,15992,7.72,7.67,4.79
1.74,Ideal,H,61.9,12720,7.74,7.71,4.78
1.74,Ideal,E,62.2,15847,7.67,7.72,4.79
1.73,Ideal,J,63.0,10076,7.64,7.6,4.8
1.73,Ideal,F,62.1,16131,7.73,7.64,4.77
1.73,Ideal,I,61.4,13250,7.7,7.65,4.71
1.73,Ideal,J,62.6,6927,7.69,7.65,4.8
1.73,Ideal,I,61.0,13465,7.72,7.79,4.73
1.73,Ideal,H,62.7,11688,7.62,7.67,4.79
1.73,Ideal,E,61.9,15842,7.74,7.66,4.77
1.72,Ideal,G,62.0,18431,7.63,7.72,4.76
1.72,Ideal,G,62.8,10268,7.62,7.55,4.76
1.72,Ideal,J,62.0,8900,7.66,7.62,4.74
1.72,Ideal,H,61.9,15197,7.7,7.75,4.78
1.72,Ideal,G,62.8,12830,7.65,7.58,4.78
1.72,Ideal,J,62.0,8688,7.66,7.62,4.74
1.72,Ideal,E,62.2,7802,7.7,7.67,4.78
1.72,Ideal,G,62.4,17125,7.63,7.68,4.78
1.72,Ideal,H,62.2,7840,7.65,7.55,4.72
1.72,Ideal,I,62.8,11226,7.69,7.63,4.81
1.71,Ideal,G,61.4,17204,7.72,7.65,4.72
1.71,Ideal,J,61.6,10821,7.67,7.62,4.71
1.71,Ideal,H,62.2,12641,7.74,7.7,4.8
1.71,Ideal,D,60.3,16575,7.69,7.77,4.66
1.71,Ideal,J,62.1,11711,7.73,7.65,4.78
1.71,Ideal,J,60.8,7695,7.69,7.64,4.66
1.71,Ideal,G,61.4,17049,7.65,7.72,4.72
1.71,Ideal,E,61.9,11816,7.69,7.65,4.75
1.71,Ideal,F,61.9,16384,7.73,7.62,4.75
1.71,Ideal,J,61.6,10945,7.65,7.68,4.72
1.71,Ideal,J,62.4,10778,7.63,7.59,4.75
1.71,Ideal,I,62.1,10096,7.64,7.56,4.72
1.71,Ideal,I,61.9,13660,7.62,7.67,4.73
1.71,Ideal,F,62.1,11199,7.72,7.67,4.78
1.71,Ideal,J,62.4,10309,7.59,7.63,4.75
1.71,Ideal,G,62.1,18599,7.63,7.66,4.75
1.71,Ideal,I,61.9,12342,7.65,7.75,4.77
1.71,Ideal,I,60.5,11455,7.71,7.73,4.67
1.71,Ideal,G,62.2,17595,7.72,7.65,4.78
1.71,Ideal,H,61.9,9618,7.67,7.61,4.73
1.71,Ideal,H,61.4,14292,7.68,7.71,4.72
1.71,Ideal,H,62.1,14017,7.64,7.7,4.76
1.71,Ideal,G,61.8,16817,7.7,7.6,4.73
1.71,Ideal,J,62.8,6320,7.58,7.55,4.75
1.71,Ideal,G,63.0,17009,7.65,7.58,4.8
1.71,Ideal,E,62.7,13097,7.69,7.62,4.8
1.71,Ideal,I,61.1,10438,7.78,7.73,4.74
1.71,Ideal,H,61.4,12416,7.63,7.74,4.72
1.71,Ideal,I,60.5,11559,7.73,7.71,4.67
1.71,Ideal,G,62.1,13196,7.65,7.61,4.74
1.71,Ideal,H,63.0,10534,7.57,7.53,4.76
1.71,Ideal,H,62.4,13190,7.64,7.68,4.78
1.71,Ideal,H,61.8,13477,7.74,7.69,4.76
1.71,Ideal,H,62.5,13445,7.59,7.63,4.76
1.71,Ideal,G,62.1,16618,7.74,7.59,4.76
1.71,Ideal,G,62.1,18768,7.66,7.63,4.75
1.71,Ideal,E,62.7,12978,7.62,7.69,4.8
1.7,Ideal,G,61.3,15941,7.67,7.6,4.68
1.7,Ideal,I,61.7,11360,7.72,7.64,4.74
1.7,Ideal,H,62.3,11605,7.68,7.65,4.78
1.7,Ideal,H,61.5,16240,7.69,7.73,4.74
1.7,Ideal,I,61.7,11257,7.64,7.72,4.74
1.7,Ideal,G,62.9,15756,7.66,7.6,4.8
1.7,Ideal,G,61.3,15797,7.6,7.67,4.68
1.7,Ideal,E,59.6,11924,7.73,7.83,4.64
1.7,Ideal,I,62.4,11228,7.68,7.64,4.78
1.7,Ideal,J,60.5,10002,7.73,7.74,4.68
1.7,Ideal,H,62.4,13823,7.61,7.69,4.77
1.7,Ideal,G,61.0,18279,7.62,7.67,4.66
1.7,Ideal,J,62.2,9276,7.64,7.61,4.74
1.7,Ideal,J,62.5,9414,7.6,7.63,4.76
1.7,Ideal,G,61.0,18445,7.67,7.62,4.66
1.7,Ideal,I,61.8,10520,7.62,7.57,4.69
1.7,Ideal,H,62.2,13632,7.63,7.67,4.76
1.7,Ideal,D,60.7,8911,7.78,7.71,4.7
1.7,Ideal,H,62.4,13681,7.61,7.56,4.73
1.7,Ideal,H,61.2,9139,7.71,7.68,4.71
1.7,Ideal,H,62.2,13756,7.67,7.63,4.76
1.7,Ideal,E,61.6,9139,7.63,7.57,4.68
1.7,Ideal,H,62.2,9425,7.67,7.6,4.75
1.7,Ideal,H,62.8,14266,7.57,7.47,4.72
1.7,Ideal,E,60.1,14623,7.71,7.74,4.64
1.7,Ideal,D,60.0,12190,7.76,7.71,4.64
1.7,Ideal,H,61.4,14603,7.63,7.69,4.7
1.7,Ideal,F,62.3,17892,7.61,7.65,4.75
1.7,Ideal,H,61.2,9444,7.71,7.64,4.7
1.7,Ideal,H,61.9,9864,7.59,7.67,4.72
1.7,Ideal,I,62.9,9901,7.57,7.5,4.74
1.7,Ideal,I,60.1,12099,7.8,7.77,4.68
1.7,Ideal,F,61.3,17662,7.72,7.67,4.72
1.7,Ideal,H,62.4,13949,7.69,7.61,4.77
1.7,Ideal,I,60.1,12209,7.8,7.77,4.68
1.7,Ideal,H,62.8,10333,7.61,7.54,4.76
1.7,Ideal,F,62.3,18055,7.65,7.61,4.75
1.7,Ideal,G,62.9,13605,7.59,7.52,4.75
1.7,Ideal,J,60.9,8758,7.73,7.66,4.69
1.7,Ideal,H,62.1,7273,7.68,7.63,4.75
1.7,Ideal,H,62.6,7197,7.63,7.58,4.77
1.7,Ideal,I,62.2,12737,7.67,7.63,4.76
1.7,Ideal,H,62.6,7068,7.58,7.63,4.77
1.7,Ideal,F,59.7,10853,7.73,7.65,4.59
1.7,Ideal,I,60.4,10967,7.73,7.67,4.65
1.7,Ideal,H,62.9,7664,7.59,7.55,4.76
1.7,Ideal,J,62.0,7464,7.68,7.65,4.75
1.7,Ideal,F,62.7,17114,7.54,7.58,4.74
1.7,Ideal,I,62.2,12622,7.63,7.67,4.76
1.7,Ideal,G,62.5,13398,7.61,7.57,4.74
1.7,Ideal,J,60.9,10589,7.73,7.68,4.69
1.7,Ideal,J,60.5,8505,7.74,7.84,4.71
1.7,Ideal,I,61.7,13247,7.67,7.62,4.71
1.7,Ideal,I,61.1,10662,7.7,7.66,4.69
1.7,Ideal,H,61.3,6397,7.7,7.63,4.7
1.7,Ideal,I,61.9,12996,7.65,7.72,4.75
1.7,Ideal,I,60.7,8743,7.69,7.64,4.65
1.7,Ideal,I,63.0,12030,7.75,7.54,4.76
1.7,Ideal,F,62.4,17360,7.65,7.57,4.75
1.69,Ideal,I,60.5,13645,7.74,7.77,4.69
1.69,Ideal,H,61.0,13882,7.72,7.66,4.69
1.69,Ideal,F,63.0,13872,7.62,7.55,4.78
1.69,Ideal,F,62.2,16789,7.59,7.66,4.74
1.69,Ideal,H,62.0,6757,7.66,7.61,4.73
1.69,Ideal,H,62.0,6636,7.61,7.66,4.73
1.69,Ideal,G,61.8,11843,7.68,7.71,4.75
1.69,Ideal,D,60.8,15011,7.69,7.71,4.68
1.69,Ideal,I,61.7,11086,7.65,7.71,4.74
1.68,Ideal,H,61.9,13375,7.63,7.72,4.75
1.68,Ideal,J,61.1,10681,7.64,7.7,4.69
1.68,Ideal,H,61.3,13427,7.77,7.67,4.73
1.68,Ideal,D,62.7,11147,7.45,7.58,4.71
1.68,Ideal,G,61.6,12075,7.69,7.64,4.72
1.68,Ideal,I,62.1,10800,7.6,7.54,4.7
1.68,Ideal,E,60.4,11781,7.7,7.79,4.68
1.68,Ideal,G,62.1,10838,7.64,7.59,4.73
1.68,Ideal,G,62.5,15740,7.61,7.64,4.76
1.68,Ideal,G,62.0,16985,7.59,7.66,4.73
1.68,Ideal,E,60.4,11888,7.79,7.7,4.68
1.67,Ideal,H,61.8,13887,7.57,7.6,4.69
1.67,Ideal,F,62.4,11341,7.6,7.63,4.75
1.67,Ideal,H,61.7,12327,7.68,7.61,4.72
1.67,Ideal,D,62.6,14154,7.57,7.63,4.76
1.67,Ideal,F,61.8,17351,7.62,7.58,4.7
1.67,Ideal,I,61.9,12406,7.56,7.59,4.69
1.67,Ideal,H,61.8,14014,7.6,7.57,4.69
1.67,Ideal,I,61.6,11975,7.64,7.61,4.7
1.67,Ideal,H,61.6,11678,7.68,7.62,4.71
1.67,Ideal,H,62.6,12945,7.55,7.57,4.73
1.67,Ideal,F,61.8,17194,7.58,7.62,4.7
1.67,Ideal,I,61.2,10802,7.69,7.66,4.7
1.67,Ideal,H,62.6,13063,7.57,7.55,4.73
1.67,Ideal,G,61.5,16643,7.62,7.67,4.7
1.66,Ideal,I,62.3,11156,7.58,7.61,4.73
1.66,Ideal,H,61.5,14859,7.62,7.59,4.68
1.66,Ideal,F,62.6,10338,7.53,7.57,4.73
1.66,Ideal,E,62.7,10754,7.45,7.63,4.73
1.66,Ideal,H,60.1,12244,7.67,7.64,4.6
1.66,Ideal,H,62.0,15210,7.61,7.67,4.74
1.66,Ideal,H,61.5,15210,7.6,7.66,4.69
1.66,Ideal,I,61.0,10691,7.67,7.64,4.67
1.66,Ideal,J,60.8,6377,7.68,7.65,4.66
1.66,Ideal,F,62.1,6135,7.6,7.56,4.71
1.66,Ideal,H,61.5,14724,7.59,7.62,4.68
1.65,Ideal,E,58.7,8455,7.76,7.73,4.55
1.65,Ideal,G,62.2,9425,7.6,7.57,4.72
1.65,Ideal,J,62.5,8334,7.59,7.54,4.73
1.65,Ideal,G,62.3,15281,7.56,7.6,4.72
1.65,Ideal,G,61.9,14593,7.65,7.61,4.72
1.65,Ideal,G,62.4,17729,7.61,7.53,4.72
1.65,Ideal,I,61.7,10365,7.6,7.63,4.7
1.65,Ideal,G,60.8,14456,7.65,7.7,4.67
1.65,Ideal,J,62.2,8610,7.52,7.59,4.7
1.65,Ideal,I,61.5,12495,7.59,7.65,4.69
1.65,Ideal,G,62.4,17569,7.53,7.61,4.72
1.65,Ideal,H,62.1,12225,7.68,7.65,4.76
1.65,Ideal,D,61.5,10847,7.63,7.69,4.71
1.65,Ideal,H,61.6,10349,7.58,7.62,4.68
1.64,Ideal,I,62.1,12089,7.57,7.59,4.71
1.64,Ideal,F,61.8,13289,7.6,7.58,4.69
1.64,Ideal,E,60.7,9801,7.67,7.64,4.65
1.64,Ideal,I,60.5,11305,7.68,7.62,4.64
1.64,Ideal,I,62.5,10562,7.58,7.52,4.72
1.64,Ideal,G,61.5,16297,7.59,7.62,4.68
1.64,Ideal,G,61.8,17604,7.59,7.6,4.69
1.64,Ideal,I,60.6,12199,7.66,7.69,4.65
1.64,Ideal,F,61.4,10929,7.59,7.55,4.65
1.64,Ideal,F,61.8,15458,7.62,7.63,4.71
1.64,Ideal,H,60.6,12561,7.71,7.67,4.66
1.64,Ideal,F,61.4,10733,7.55,7.59,4.65
1.64,Ideal,J,62.4,9251,7.53,7.57,4.71
1.63,Ideal,I,61.9,11019,7.54,7.58,4.68
1.63,Ideal,H,61.3,12620,7.6,7.57,4.65
1.63,Ideal,I,61.3,9694,7.64,7.56,4.66
1.63,Ideal,F,61.5,13363,7.55,7.58,4.66
1.63,Ideal,H,61.8,12910,7.5,7.54,4.64
1.63,Ideal,G,60.6,12990,7.63,7.68,4.63
1.63,Ideal,G,62.6,10680,7.55,7.49,4.71
1.63,Ideal,G,61.5,16241,7.58,7.6,4.67
1.63,Ideal,H,61.9,11078,7.59,7.53,4.68
1.63,Ideal,F,62.0,7100,7.5,7.57,4.68
1.63,Ideal,J,61.8,9819,7.53,7.58,4.67
1.63,Ideal,E,61.3,17825,7.6,7.63,4.67
1.63,Ideal,H,62.4,7923,7.59,7.52,4.71
1.63,Ideal,F,62.0,7229,7.57,7.5,4.68
1.63,Ideal,G,61.7,15840,7.6,7.56,4.68
1.63,Ideal,I,62.3,12174,7.49,7.52,4.69
1.63,Ideal,H,62.4,12155,7.53,7.57,4.71
1.63,Ideal,D,59.4,10281,7.73,7.67,4.57
1.63,Ideal,I,61.8,11963,7.56,7.59,4.68
1.63,Ideal,G,61.7,15697,7.56,7.6,4.68
1.63,Ideal,E,61.7,10357,7.5,7.54,4.64
1.63,Ideal,E,60.5,14022,7.66,7.62,4.62
1.63,Ideal,F,61.6,18179,7.53,7.61,4.66
1.62,Ideal,I,62.2,8220,7.51,7.57,4.69
1.62,Ideal,I,61.8,11217,7.56,7.59,4.68
1.62,Ideal,F,61.2,18281,7.52,7.58,4.62
1.62,Ideal,I,60.8,11152,7.56,7.61,4.62
1.62,Ideal,I,62.7,11587,7.47,7.52,4.7
1.62,Ideal,J,62.4,8075,7.47,7.51,4.68
1.62,Ideal,H,61.8,8865,7.55,7.6,4.68
1.62,Ideal,G,62.7,15246,7.44,7.51,4.69
1.62,Ideal,G,61.7,15318,7.57,7.58,4.68
1.62,Ideal,E,61.4,16507,7.58,7.54,4.64
1.62,Ideal,I,62.4,9604,7.45,7.51,4.67
1.62,Ideal,H,60.9,11180,7.53,7.61,4.61
1.62,Ideal,F,62.7,12712,7.44,7.5,4.68
1.62,Ideal,F,62.5,12857,7.56,7.52,4.71
1.62,Ideal,G,61.7,14777,7.53,7.57,4.66
1.62,Ideal,H,61.5,12542,7.53,7.48,4.62
1.62,Ideal,E,61.4,16358,7.54,7.58,4.64
1.62,Ideal,F,61.3,16790,7.54,7.63,4.65
1.62,Ideal,F,62.7,12828,7.5,7.44,4.68
1.62,Ideal,F,61.7,14386,7.58,7.53,4.66
1.62,Ideal,G,61.3,16183,7.55,7.6,4.64
1.62,Ideal,I,62.1,10501,7.53,7.58,4.69
1.62,Ideal,G,62.2,12295,7.48,7.53,4.67
1.62,Ideal,I,61.5,12186,7.54,7.56,4.64
1.62,Ideal,H,62.4,11114,7.48,7.53,4.68
1.61,Ideal,G,62.4,11859,7.51,7.48,4.68
1.61,Ideal,I,62.7,9439,7.48,7.54,4.71
1.61,Ideal,F,60.9,10197,7.58,7.51,4.6
1.61,Ideal,E,61.3,11220,7.47,7.57,4.61
1.61,Ideal,I,62.7,9611,7.54,7.48,4.71
1.61,Ideal,E,61.6,9961,7.54,7.62,4.67
1.61,Ideal,G,62.2,13553,7.52,7.47,4.66
1.61,Ideal,F,62.1,15819,7.49,7.56,4.67
1.61,Ideal,F,62.9,15426,7.52,7.46,4.71
1.61,Ideal,G,62.2,9521,7.57,7.5,4.69
1.61,Ideal,H,61.8,13873,7.48,7.52,4.63
1.61,Ideal,H,61.4,11045,7.52,7.57,4.63
1.61,Ideal,H,62.3,9341,7.51,7.47,4.67
1.61,Ideal,G,61.2,11192,7.57,7.62,4.65
1.61,Ideal,F,62.0,17256,7.52,7.55,4.67
1.61,Ideal,G,61.8,17076,7.48,7.51,4.63
1.61,Ideal,F,62.0,17414,7.55,7.52,4.67
1.61,Ideal,G,61.2,11294,7.62,7.57,4.65
1.61,Ideal,I,62.5,10098,7.49,7.43,4.66
1.61,Ideal,G,61.9,14341,7.58,7.55,4.68
1.61,Ideal,I,61.7,11826,7.52,7.62,4.67
1.61,Ideal,I,62.4,10236,7.49,7.52,4.68
1.61,Ideal,E,63.0,11090,7.45,7.42,4.68
1.61,Ideal,D,62.0,18318,7.51,7.5,4.67
1.61,Ideal,J,61.6,9141,7.52,7.54,4.64
1.61,Ideal,F,62.6,12085,7.44,7.48,4.67
1.6,Ideal,H,61.4,12566,7.53,7.59,4.64
1.6,Ideal,H,62.7,9548,7.51,7.39,4.67
1.6,Ideal,I,62.4,9407,7.45,7.5,4.66
1.6,Ideal,H,62.1,9444,7.51,7.43,4.64
1.6,Ideal,E,61.9,11437,7.56,7.5,4.66
1.6,Ideal,J,62.0,10011,7.57,7.56,4.69
1.6,Ideal,H,61.5,8779,7.53,7.55,4.64
1.6,Ideal,F,62.8,7616,7.46,7.41,4.69
1.6,Ideal,H,61.4,12681,7.59,7.53,4.64
1.6,Ideal,G,62.2,14474,7.5,7.46,4.65
1.6,Ideal,F,61.7,10472,7.5,7.53,4.64
1.6,Ideal,I,62.0,9376,7.53,7.59,4.69
1.6,Ideal,G,62.1,11651,7.51,7.48,4.65
1.6,Ideal,G,62.0,9856,7.47,7.43,4.62
1.6,Ideal,I,61.9,8377,7.48,7.51,4.64
1.6,Ideal,F,60.2,16240,7.6,7.66,4.59
1.6,Ideal,F,61.1,13140,7.55,7.58,4.62
1.6,Ideal,F,61.7,10662,7.53,7.5,4.64
1.6,Ideal,J,62.8,8418,7.48,7.42,4.68
1.6,Ideal,J,62.1,9681,7.47,7.51,4.65
1.6,Ideal,I,61.9,8530,7.51,7.48,4.64
1.6,Ideal,F,62.2,12379,7.47,7.5,4.65
1.6,Ideal,G,61.9,15000,7.53,7.47,4.64
1.6,Ideal,E,62.7,10798,7.43,7.49,4.68
1.6,Ideal,J,61.9,8886,7.51,7.54,4.66
1.6,Ideal,H,61.5,7983,7.57,7.52,4.64
1.6,Ideal,J,62.1,8904,7.46,7.54,4.66
1.6,Ideal,G,60.8,16339,7.58,7.54,4.6
1.6,Ideal,F,60.1,13853,7.65,7.59,4.58
1.6,Ideal,H,61.2,8709,7.57,7.5,4.61
1.6,Ideal,F,61.0,12871,7.54,7.6,4.62
1.6,Ideal,H,62.1,9275,7.43,7.51,4.64
1.6,Ideal,I,62.4,9901,7.52,7.48,4.68
1.6,Ideal,H,61.5,16300,7.57,7.69,4.66
1.6,Ideal,J,62.2,8138,7.46,7.53,4.66
1.6,Ideal,G,62.0,17050,7.53,7.5,4.6
1.6,Ideal,F,60.5,18571,7.6,7.63,4.61
1.6,Ideal,F,62.0,18780,7.47,7.52,4.65
1.6,Ideal,G,59.8,16547,7.75,7.63,4.6
1.6,Ideal,F,62.0,18421,7.49,7.54,4.66
1.59,Ideal,H,62.6,12971,7.43,7.47,4.67
1.59,Ideal,I,62.4,10106,7.48,7.46,4.66
1.59,Ideal,H,61.8,12047,7.42,7.49,4.61
1.59,Ideal,G,61.8,9794,7.51,7.44,4.62
1.59,Ideal,H,61.8,12157,7.49,7.42,4.61
1.59,Ideal,G,59.9,16599,7.57,7.64,4.55
1.59,Ideal,I,60.2,9813,7.56,7.72,4.6
1.59,Ideal,D,61.3,13298,7.5,7.6,4.63
1.59,Ideal,F,62.9,17366,7.38,7.48,4.62
1.59,Ideal,E,62.3,11251,7.52,7.48,4.67
1.59,Ideal,H,61.4,10284,7.56,7.51,4.63
1.59,Ideal,I,61.1,9972,7.54,7.48,4.59
1.59,Ideal,I,61.6,7978,7.56,7.51,4.64
1.59,Ideal,I,61.2,11119,7.52,7.5,4.6
1.59,Ideal,J,62.9,8681,7.45,7.39,4.66
1.59,Ideal,E,62.3,11149,7.48,7.52,4.67
1.59,Ideal,H,61.8,14031,7.49,7.53,4.64
1.59,Ideal,J,62.1,7155,7.51,7.44,4.64
1.59,Ideal,J,60.3,8227,7.65,7.58,4.59
1.59,Ideal,I,62.1,8835,7.48,7.46,4.64
1.59,Ideal,I,60.5,8814,7.55,7.62,4.59
1.59,Ideal,I,60.5,8975,7.62,7.55,4.59
1.59,Ideal,J,61.3,9494,7.5,7.55,4.61
1.59,Ideal,D,61.6,8975,7.48,7.45,4.6
1.59,Ideal,G,60.6,15843,7.53,7.59,4.58
1.59,Ideal,J,62.1,8925,7.47,7.51,4.65
1.59,Ideal,J,61.3,7943,7.43,7.52,4.58
1.59,Ideal,J,62.4,8176,7.45,7.48,4.66
1.59,Ideal,H,60.7,13839,7.54,7.58,4.59
1.59,Ideal,J,62.4,8325,7.48,7.45,4.66
1.59,Ideal,G,62.6,15823,7.47,7.44,4.67
1.59,Ideal,I,61.7,10752,7.47,7.52,4.62
1.59,Ideal,H,61.5,10832,7.53,7.59,4.65
1.59,Ideal,I,62.4,9209,7.43,7.48,4.65
